collision_id,crash_datetime,borough,zip_code,latitude,longitude,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_two-wheel_veh,number_of_normal_veh,number_of_large_veh,number_of_unknown_veh,total_number_of_vehicles,contributing_factors
3666066,2017-05-08 18:21:00,,,40.779495,-73.9535,EAST 87 STREET,,,0,0,0,0,0,0,0,0,0,1,1,1,3,['Driver Inexperience' 'Unspecified']
3655334,2017-04-20 10:35:00,,,40.71476,-73.82104,82 AVENUE,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Backing Unsafely' 'Unspecified']
3662545,2017-05-04 02:30:00,,,40.659607,-73.77386,NASSAU EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction']
3657868,2017-04-26 11:45:00,MANHATTAN,10128,40.78211,-73.955795,PARK AVENUE,EAST 89 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Backing Unsafely' 'Unspecified']
3660097,2017-04-28 18:14:00,MANHATTAN,10075,40.770393,-73.94808,EAST 79 STREET,EAST END AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inexperience']
3654746,2017-04-20 12:00:00,,,40.69889,-73.91753,BLEECKER STREET,,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Following Too Closely' 'Unspecified']
3662307,2017-05-01 20:15:00,BROOKLYN,11220,40.638878,-74.00605,8 AVENUE,54 STREET,,0,0,0,0,0,0,0,0,0,2,0,1,3,['Driver Inexperience' 'Unspecified']
3652301,2017-04-14 15:50:00,,,40.777542,-73.957016,LEXINGTON AVENUE,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Passing or Lane Usage Improper' 'Unspecified']
3651917,2017-04-16 18:50:00,,,40.862534,-73.89708,GRAND CONCOURSE,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unspecified']
3662745,2017-05-03 23:20:00,,,40.772953,-73.92028,HOYT AVENUE NORTH,,,1,0,1,0,0,0,0,0,0,1,0,0,1,['Pedestrian/Bicyclist/Other Pedestrian Error/Confusion']
3672099,2017-05-09 17:14:00,BROOKLYN,11217,,,FLATBUSH AVENUE,4 AVENUE,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Turning Improperly' 'Traffic Control Disregarded']
3655791,2017-04-22 00:00:00,BRONX,10453,40.85132,-73.90842,EAST TREMONT AVENUE,WALTON AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Other Vehicular' 'Unspecified']
3657618,2017-04-25 10:30:00,MANHATTAN,10024,40.790363,-73.97342,,,203       WEST 90 STREET,0,0,0,0,0,0,0,0,0,0,0,2,2,['Passing Too Closely' 'Unspecified']
3663046,2017-05-04 07:15:00,,,40.75834,-73.95775,QUEENSBORO BRIDGE LOWER ROADWAY,,,1,0,0,0,0,0,1,0,0,1,1,0,2,['Backing Unsafely' 'Unspecified']
3655470,2017-04-20 18:32:00,MANHATTAN,10017,40.75252,-73.98071,,,12        EAST 41 STREET,0,0,0,0,0,0,0,0,0,0,1,1,2,['Backing Unsafely' 'Unspecified']
3660544,2017-04-28 18:09:00,QUEENS,11373,40.7441,-73.871895,,,93-10     43 AVENUE,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3665990,2017-05-08 17:22:00,QUEENS,11435,40.705265,-73.81606,,,139-48    QUEENS BOULEVARD,0,0,0,0,0,0,0,0,0,1,0,1,2,['Passing or Lane Usage Improper' 'Unsafe Lane Changing']
3847666,2018-02-16 14:40:00,,,,,WHITESTONE EXPRESSWAY,20 AVENUE,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Aggressive Driving/Road Rage']
3664426,2017-05-06 16:40:00,,,40.698368,-73.996956,BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3670816,2017-05-06 21:30:00,,,40.846947,-73.92842,WASHINGTON BRIDGE 181 ST,,,1,0,0,0,0,0,1,0,0,0,0,2,2,['Following Too Closely' 'Unspecified']
3666513,2017-05-09 18:30:00,QUEENS,11101,40.742874,-73.933945,47 AVENUE,VANDAM STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3663916,2017-05-05 15:31:00,,,40.666405,-73.802635,BELT PARKWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Pavement Slippery']
3656728,2017-04-24 08:45:00,,,40.7642,-73.788086,FRANCIS LEWIS BOULEVARD,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3671792,2017-05-09 08:00:00,,,40.52671,-74.17841,HYLAN BOULEVARD,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Reaction to Uninvolved Vehicle' 'Unspecified']
3663876,2017-05-03 14:50:00,BRONX,10474,40.816864,-73.882744,,,772       EDGEWATER ROAD,0,0,0,0,0,0,0,0,0,0,2,0,2,['Backing Unsafely' 'Unspecified']
3655114,2017-04-21 13:04:00,MANHATTAN,10002,40.719337,-73.985916,SUFFOLK STREET,RIVINGTON STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3660883,2017-04-30 20:50:00,QUEENS,11372,40.752453,-73.87534,,,35-04     92 STREET,0,0,0,0,0,0,0,0,0,0,1,1,2,['Backing Unsafely' 'Unspecified']
3660470,2017-04-28 11:30:00,BRONX,10462,40.84756,-73.857445,,,960       MORRIS PARK AVENUE,0,0,0,0,0,0,0,0,0,2,0,0,2,['Turning Improperly' 'Unspecified']
3656311,2017-04-24 00:15:00,QUEENS,11372,40.754387,-73.89653,NORTHERN BOULEVARD,70 STREET,,2,0,0,0,0,0,2,0,0,5,0,0,5,['Alcohol Involvement' 'Unspecified']
3665020,2017-05-05 17:15:00,MANHATTAN,10013,40.722324,-74.01178,WEST STREET,LAIGHT STREET,,1,0,0,0,0,0,1,0,0,0,1,1,2,['Turning Improperly' 'Unspecified']
3670293,2017-04-28 18:30:00,,,40.668907,-73.78106,154 STREET,,,0,0,0,0,0,0,0,0,0,0,1,0,1,['Driver Inattention/Distraction' 'Unspecified']
3651680,2017-04-15 03:00:00,MANHATTAN,10012,40.729008,-74.00089,,,180       BLEECKER STREET,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3660628,2017-04-27 08:22:00,BROOKLYN,11223,40.603004,-73.96156,CONEY ISLAND AVENUE,AVENUE S,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Failure to Yield Right-of-Way' 'Driver Inattention/Distraction']
3652566,2017-04-15 18:00:00,MANHATTAN,10030,40.81513,-73.94535,,,237       WEST 134 STREET,0,0,0,0,0,0,0,0,0,1,1,0,2,['Backing Unsafely' 'Unspecified']
3651858,2017-04-16 13:00:00,,,,,PAGE AVENUE,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3660616,2017-04-27 14:00:00,BROOKLYN,11223,40.600014,-73.9665,,,518       AVENUE T,2,0,0,0,0,0,2,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3655074,2017-04-21 23:55:00,QUEENS,11385,40.70985,-73.917145,ONDERDONK AVENUE,WILLOUGHBY AVENUE,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Failure to Yield Right-of-Way' 'Unspecified']
3651573,2017-04-14 12:30:00,,,40.845806,-73.92921,ALEXANDER HAMILTON BRIDGE,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3657264,2017-04-25 00:00:00,MANHATTAN,10034,40.868534,-73.91841,,,5000      BROADWAY,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3652560,2017-04-16 01:20:00,,,40.789055,-73.94861,LEXINGTON AVENUE,,,0,0,0,0,0,0,0,0,1,1,0,0,2,['Passing or Lane Usage Improper' 'Unspecified']
3666535,2017-05-07 03:00:00,,,40.671535,-73.957664,LINCOLN PLACE,,,0,0,0,0,0,0,0,0,0,1,0,2,3,['Unspecified']
3666042,2017-05-08 13:20:00,BROOKLYN,11219,40.64406,-73.99349,40 STREET,10 AVENUE,,3,0,0,0,0,0,3,0,0,2,0,1,3,['Driver Inattention/Distraction' 'Unspecified']
3664096,2017-05-06 14:25:00,,,40.8606,-73.91102,SEDGWICK AVENUE,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
4158185,2019-06-24 15:00:00,BROOKLYN,11215,40.670403,-73.98011,,,414       4 STREET,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3657011,2017-04-25 02:30:00,,,40.665794,-73.7464,BELT PARKWAY,,,2,0,0,0,0,0,2,0,0,1,0,0,1,['Unsafe Speed']
3652922,2017-04-18 10:00:00,QUEENS,11365,40.727833,-73.811134,PARSONS BOULEVARD,72 AVENUE,,3,0,0,0,0,0,3,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
3660600,2017-04-28 14:00:00,BROOKLYN,11229,40.607075,-73.959854,,,1735      EAST 13 STREET,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3657309,2017-04-25 15:00:00,,,40.73937,-73.79189,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3653563,2017-04-19 10:00:00,,,40.75834,-73.95775,QUEENSBORO BRIDGE LOWER ROADWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3659479,2017-04-28 06:55:00,,,40.605568,-74.03118,BELT PARKWAY,,,2,0,0,0,0,0,2,0,0,2,0,0,2,['Following Too Closely' 'Unspecified']
3652248,2017-04-16 20:00:00,,,40.67489,-73.884544,CLEVELAND STREET,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3669202,2017-05-06 12:12:00,BROOKLYN,11223,40.59647,-73.97792,,,172       AVENUE U,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3660014,2017-04-28 19:12:00,BROOKLYN,11218,40.63555,-73.97803,MC DONALD AVENUE,DITMAS AVENUE,,1,0,0,0,0,0,1,0,1,0,0,1,2,['Passing or Lane Usage Improper' 'Driver Inattention/Distraction']
3661149,2017-05-01 07:45:00,QUEENS,11101,40.748543,-73.94964,11 STREET,44 DRIVE,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Failure to Yield Right-of-Way' 'Unspecified']
3653723,2017-04-20 00:10:00,,,40.652954,-74.00215,5 AVENUE,,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3665256,2017-05-05 15:00:00,BRONX,10473,40.824074,-73.85979,STORY AVENUE,BOLTON AVENUE,,0,0,0,0,0,0,0,0,0,0,1,0,1,['Passing or Lane Usage Improper' 'Unspecified']
3659704,2017-04-28 19:05:00,QUEENS,11102,40.776695,-73.927826,SHORE BOULEVARD,ASTORIA PARK SOUTH,,1,0,0,0,1,0,0,0,2,0,0,0,2,['Unspecified']
3665736,2017-05-07 13:20:00,,,,,138 STREET,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
3663291,2017-05-02 14:52:00,BROOKLYN,11218,40.646378,-73.97085,CHURCH AVENUE,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Unspecified']
3651457,2017-04-15 13:30:00,,,40.76132,-73.9171,31 AVENUE,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
3666143,2017-05-08 08:00:00,STATEN ISLAND,10307,,,BARNARD AVENUE,CRAIG AVENUE,,3,0,0,0,0,0,3,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3667794,2017-05-10 08:09:00,BRONX,10467,40.88521,-73.86271,,,687       EAST 221 STREET,0,0,0,0,0,0,0,0,0,1,0,1,2,['Backing Unsafely' 'Unspecified']
3664818,2017-05-06 11:50:00,BRONX,10458,40.85916,-73.89177,,,430       EAST 188 STREET,0,0,0,0,0,0,0,0,0,1,0,0,1,['Failure to Yield Right-of-Way']
3655630,2017-04-21 14:40:00,,,40.809048,-73.92856,LINCOLN AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3662220,2017-05-02 16:15:00,BRONX,10458,40.856243,-73.895584,EAST 183 STREET,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction']
3657907,2017-04-25 07:33:00,BROOKLYN,11210,40.636265,-73.94802,NOSTRAND AVENUE,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Other Vehicular' 'Unspecified']
3660659,2017-04-29 17:30:00,BROOKLYN,11223,40.586056,-73.97178,,,599       AVENUE Z,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3660833,2017-04-29 14:50:00,,,40.683655,-73.78266,BREWER BOULEVARD,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3656313,2017-04-23 02:00:00,BROOKLYN,11229,40.607513,-73.94907,,,1778      EAST 24 STREET,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
4306934,2020-03-09 23:40:00,,,,,HENRY HUDSON PARKWAY RAMP,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3747972,2017-09-11 16:38:00,,,,,LITTLE NECK PARKWAY,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Unspecified']
3652126,2017-04-16 23:00:00,QUEENS,11385,40.709824,-73.89536,TRAFFIC AVENUE,GATES AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Backing Unsafely' 'Unspecified']
3651561,2017-04-16 15:45:00,,,,,NORTHERN BOULEVARD,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3654702,2017-04-21 01:49:00,BROOKLYN,11206,40.69834,-73.94284,,,808       PARK AVENUE,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3655495,2017-04-21 15:25:00,MANHATTAN,10029,40.792927,-73.94791,EAST 106 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,0,0,2,0,2,['Other Vehicular']
3663690,2017-05-05 02:30:00,MANHATTAN,10019,40.761093,-73.98327,WEST 50 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3654168,2017-04-20 03:45:00,,,40.76155,-73.99408,WEST 45 STREET,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3653124,2017-04-17 14:30:00,MANHATTAN,10036,40.755272,-73.985176,,,130       WEST 42 STREET,1,0,0,0,1,0,0,0,1,0,0,1,2,['Turning Improperly' 'Unspecified']
3657341,2017-04-24 14:45:00,MANHATTAN,10004,40.70495,-74.01156,BEAVER STREET,BROAD STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3659458,2017-04-28 21:35:00,,,40.798256,-73.82744,BRONX WHITESTONE BRIDGE,,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3661916,2017-05-02 15:15:00,,,40.812313,-73.93136,MAJOR DEEGAN EXPRESSWAY RAMP,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Other Vehicular']
3654953,2017-04-20 11:20:00,BROOKLYN,11212,40.675434,-73.9037,,,1737      EAST NEW YORK AVENUE,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3664577,2017-05-03 11:05:00,,,40.77077,-73.91727,31 STREET,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3659951,2017-04-29 08:00:00,BRONX,10466,,,SECOR AVENUE,EAST 233 STREET,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3652117,2017-04-14 18:00:00,,,40.70799,-73.904785,GRANDVIEW AVENUE,,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Unspecified']
3655354,2017-04-22 17:30:00,,,40.8037,-73.93582,3 AVENUE,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unsafe Lane Changing' 'Failure to Yield Right-of-Way']
3660431,2017-04-29 14:00:00,BROOKLYN,11234,40.63267,-73.93102,,,4716      AVENUE H,1,0,0,0,1,0,0,0,1,0,0,0,1,['Unspecified']
3658859,2017-04-28 12:20:00,QUEENS,11355,40.752316,-73.8324,COLLEGE POINT BOULEVARD,AVERY AVENUE,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Unsafe Lane Changing' 'Unspecified']
3662625,2017-05-03 17:00:00,,,,,CONDUIT BOULEVARD,75 STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Passing or Lane Usage Improper']
3658705,2017-04-27 19:40:00,,,40.725998,-73.950035,ECKFORD STREET,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Backing Unsafely' 'Unspecified']
3659019,2017-04-27 13:54:00,,,40.86221,-73.89965,EAST FORDHAM ROAD,EAST 188 STREET,,1,0,1,0,0,0,0,0,0,1,0,0,1,['Backing Unsafely']
3666111,2017-04-29 19:30:00,,,40.878746,-73.84241,EAST 222 STREET,WICKHAM AVENUE,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3657646,2017-04-25 08:33:00,BRONX,10451,,,MAJOR DEEGAN EXPRESSWAY,EAST 138 STREET,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3653711,2017-04-19 17:55:00,,,40.686085,-73.982666,NEVINS STREET,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Passing or Lane Usage Improper' 'Driver Inattention/Distraction']
3659166,2017-04-28 00:00:00,,,40.60307,-74.14047,FOREST HILL ROAD,WILLOWBROOK ROAD,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3656682,2017-04-24 14:05:00,,,40.78849,-73.78973,CROSS ISLAND PARKWAY,,,1,0,0,0,0,0,1,0,0,2,0,1,3,['Following Too Closely' 'Unspecified']
4159436,2019-06-24 15:53:00,,,40.666405,-73.802635,BELT PARKWAY,,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Unspecified']
3664683,2017-05-01 14:40:00,MANHATTAN,10003,40.730133,-73.98949,3 AVENUE,EAST 9 STREET,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction']
3747859,2017-09-11 17:00:00,,,,,GRAND CENTRAL PARKWAY,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Following Too Closely' 'Unspecified']
3662720,2017-05-03 14:00:00,,,,,MAIN STREET,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Turning Improperly' 'Unspecified']
3665941,2017-05-01 12:00:00,BROOKLYN,11236,40.634914,-73.88453,,,1590      EAST 102 STREET,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3654770,2017-04-20 20:40:00,,,,,HENRY HUDSON PARKWAY RAMP,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3668287,2017-05-09 22:30:00,MANHATTAN,10026,40.80532,-73.95101,,,1980      7 AVENUE,1,0,0,0,0,0,1,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3653438,2017-04-19 07:00:00,,,40.809284,-73.92927,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unsafe Lane Changing' 'Unspecified']
3654691,2017-04-20 07:15:00,BRONX,10453,40.85525,-73.91277,ANDREWS AVENUE,WEST 179 STREET,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Unspecified']
3652764,2017-04-16 16:00:00,,,,,NORWAY AVENUE,NORWAY AVENUE & KRAMER STREET,,0,0,0,0,0,0,0,0,0,0,0,1,1,['Traffic Control Disregarded' 'Unspecified']
3654723,2017-04-19 16:45:00,BROOKLYN,11233,40.680775,-73.922356,,,254       RALPH AVENUE,0,0,0,0,0,0,0,0,0,2,0,0,2,['Backing Unsafely' 'Unspecified']
3653182,2017-04-17 12:30:00,,,40.729008,-73.99375,BROADWAY,,,0,0,0,0,0,0,0,0,0,0,2,0,2,['Passing Too Closely' 'Unspecified']
3666073,2017-05-09 06:45:00,,,40.64606,-74.01648,3 AVENUE,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Failure to Keep Right' 'Unspecified']
3663330,2017-05-04 08:15:00,BRONX,10466,40.897884,-73.83969,MUNDY LANE,PITMAN AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Following Too Closely' 'Driver Inattention/Distraction']
3666023,2017-05-08 21:30:00,,,40.71527,-73.85857,ALDERTON STREET,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Passing Too Closely' 'Unspecified']
3665359,2017-05-07 22:00:00,QUEENS,11419,40.695858,-73.81891,130 STREET,ATLANTIC AVENUE,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Driver Inattention/Distraction']
3666856,2017-05-09 00:30:00,MANHATTAN,10039,40.825428,-73.93631,7 AVENUE,WEST 151 STREET,,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3657203,2017-04-24 09:55:00,,,40.814526,-73.83672,BRONX WHITESTONE BRIDGE,,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Passing or Lane Usage Improper']
3653153,2017-04-18 04:00:00,QUEENS,11355,40.74633,-73.813866,,,140-45    ROSE AVENUE,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3666240,2017-05-09 11:15:00,BRONX,10467,40.87144,-73.867165,BURKE AVENUE,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3660209,2017-04-29 12:35:00,,,40.739395,-74.0028,8 AVENUE,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Following Too Closely' 'Unspecified']
3658091,2017-04-26 16:00:00,,,40.862614,-73.890114,WEBSTER AVENUE,,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3652668,2017-04-17 19:05:00,,,40.694984,-73.799904,107 AVENUE,,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Driver Inattention/Distraction' 'Unspecified']
3664686,2017-05-06 14:44:00,QUEENS,11411,40.69787,-73.743034,116 AVENUE,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3665418,2017-05-06 05:46:00,MANHATTAN,10011,40.73104,-73.99961,MAC DOUGAL STREET,WEST 4 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Alcohol Involvement' 'Other Vehicular']
3659013,2017-04-26 22:15:00,BROOKLYN,11208,40.67232,-73.87508,,,1164      SUTTER AVENUE,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3661203,2017-05-01 07:15:00,BROOKLYN,11236,40.636395,-73.89109,,,1528      EAST 98 STREET,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3658233,2017-04-26 21:15:00,BROOKLYN,11231,40.679504,-74.00769,RICHARDS STREET,DELEVAN STREET,,0,0,0,0,0,0,0,0,1,0,0,1,2,['Traffic Control Disregarded' 'Unspecified']
3655982,2017-04-23 16:00:00,MANHATTAN,10011,40.735638,-73.996864,,,79        WEST 12 STREET,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
3655921,2017-04-22 08:45:00,BRONX,10473,40.824425,-73.84614,TURNBULL AVENUE,HAVEMEYER AVENUE,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Passing or Lane Usage Improper' 'Unspecified']
3652415,2017-04-16 12:39:00,BROOKLYN,11230,40.61811,-73.959114,AVENUE M,EAST 16 STREET,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Passing Too Closely' 'Unspecified']
3660886,2017-04-30 18:00:00,BROOKLYN,11219,40.639717,-73.99083,43 STREET,12 AVENUE,,0,0,0,0,0,0,0,0,0,0,0,1,1,['Backing Unsafely' 'Unspecified']
3655874,2017-04-23 18:00:00,QUEENS,11413,40.676792,-73.737946,231 STREET,133 AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3667586,2017-05-08 15:00:00,,,40.6348,-74.13556,PORT RICHMOND AVENUE,CHARLES AVENUE,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Unspecified']
3667420,2017-05-04 18:54:00,BRONX,10461,40.83917,-73.83629,EAST TREMONT AVENUE,DUDLEY AVENUE,,1,0,0,0,0,0,1,0,0,0,0,2,2,['Unspecified']
3652594,2017-04-17 07:15:00,,,40.64137,-73.87729,BELT PARKWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Fell Asleep' 'Unspecified']
3659873,2017-04-29 09:00:00,QUEENS,11417,40.677876,-73.85064,87 STREET,107 AVENUE,,0,0,0,0,0,0,0,0,0,0,0,1,1,['Following Too Closely' 'Unspecified']
3654112,2017-04-20 07:40:00,MANHATTAN,10022,40.759243,-73.96829,,,920       3 AVENUE,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3659716,2017-04-29 16:00:00,QUEENS,11103,40.768517,-73.91236,,,24-56     38 STREET,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3658136,2017-04-26 17:52:00,BROOKLYN,11217,40.679344,-73.98722,,,297       NEVINS STREET,0,0,0,0,0,0,0,0,0,2,0,0,2,['Backing Unsafely' 'Unspecified']
3662871,2017-05-03 13:25:00,,,40.69215,-73.86216,80 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unsafe Speed' 'Unspecified']
3664101,2017-05-05 12:09:00,QUEENS,11691,40.600742,-73.75392,,,20-02     NEW HAVEN AVENUE,0,0,0,0,0,0,0,0,0,0,1,1,2,['Unspecified']
3663501,2017-05-04 20:00:00,,,40.736496,-73.909225,LAUREL HILL BOULEVARD,58 STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Following Too Closely' 'Unspecified']
3665315,2017-05-07 10:00:00,BROOKLYN,11207,40.65116,-73.88994,,,12020     FLATLANDS AVENUE,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3653160,2017-04-17 07:21:00,,,40.762234,-73.98987,9 AVENUE,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Other Vehicular']
3661248,2017-05-01 22:45:00,QUEENS,11422,40.665558,-73.72985,SUNRISE HIGHWAY,HOOK CREEK BOULEVARD,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3681807,2017-05-01 11:22:00,BRONX,10461,40.839085,-73.843925,SEABURY AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
